"MLE","NBE","MCMC"
0.0193330415359175,0.0167120229452848,0.0273484582073628
0.0533700167999454,0.0441802442073822,0.0634072545454276
0.33906605190707,0.281178176403046,0.325666224037639
0.00011331660906824,3.80657336868395e-24,0.000682798842671643
1.31933318770799e-08,0,4.89550285264429e-06
0.0125552986220508,0.00949161336757243,0.0188960138783224
0.000195060330572042,1.75816304742548e-18,0.000911324190906468
0.00836179655261659,0.00517213949933648,0.0138570261759689
0.000776596243497448,1.97220201281212e-09,0.00232202661875128
0.00542440262379433,0.000760051043471321,0.00944085723696303
0.000190500801323783,9.97532425490379e-19,0.000974972071874524
0.0158295638506592,0.0129492147825658,0.0216636058596631
1.03632235744707,0.986226856708527,0.877417882734396
0.066190459083574,0.0465941466391087,0.079034390592432
0.20685743808258,0.169557265937328,0.217751999704118
0.00189664115630826,9.58891405389295e-07,0.00449682108167339
0.248534811268519,0.201485119760036,0.251146571057498
0.0101902974857703,0.00468074274249375,0.0159539139621769
0.0105511685266079,0.00270559743512422,0.0160215546753753
0.00185833379924791,7.43390017987622e-07,0.00411299286158852
0.00684400612963343,0.000537589308805764,0.0115652487792657
0.00438042533858016,9.74987997324206e-05,0.00867788425206809
0.00713818460981904,0.000819925626274198,0.0121647761017759
0.0013817937489673,2.83820753566033e-07,0.00344676954706143
1.78540545460359,1.69872850179672,1.41466641351953
1.33283119275706e-06,0,5.22277791241422e-05
1.03698059043655e-05,0,0.000180127445456569
1.18501051195904,1.14944350719452,0.979529634208838
0.0130104127673567,0.0087296306155622,0.0195184413947755
0.0455347238794992,0.0342152398079634,0.0569426898983193
0.00523606538771952,0.000369105284335092,0.00988977028404091
2.68512364098721e-06,0,7.48686555178196e-05
1.25603445728375e-05,0,0.000201018981308033
0.00343052844334852,6.24400654487545e-05,0.00719964612258815
1.649915697046,1.59007841348648,1.31786943852946
3.24406702625575e-06,0,9.04798956376556e-05
0.0114992180533844,0.0021963199833408,0.0174709597857396
0.745894173624304,0.655250161886215,0.654699502025626
0.188553887429718,0.161300852894783,0.192938902311958
0.00707147844461503,0.0021572953555733,0.0119320309038854
0.00461302118681496,0.000227351207286119,0.00876725983845962
1.84560436666353,1.72041553258896,1.4373941146816
1.08358907985959,1.00713205337524,0.910178134947359
1.2140867017019,1.17368686199188,1.00611401181908
0.0290909070158082,0.0235473159700632,0.0382429039718071
1.81637334016893,1.73603600263596,1.41372560855465
0.000257823343762844,2.93809772474895e-16,0.00108102978805985
1.78493710675145,1.71208888292313,1.40685576373955
0.0184174157829079,0.0132649042643607,0.0260353834601134
0.0026061901227222,7.2837307016016e-05,0.00572595776656376
0.0187509073584023,0.0164780975319445,0.026203286897423
0.00532290584191597,0.000302704458590597,0.00935855299927244
0.00378378469968712,0.000143291497806786,0.00747566733810343
1.68872577963292,1.63070911169052,1.3382940502912
0.263359715844538,0.220967710018158,0.267305653251459
1.31731704715541,1.28675442934036,1.09143872883194
0.000118939474929372,7.66999292317771e-24,0.000713225159573116
0.0176421221077002,0.00679437024518847,0.0254163921438204
0.0401603795123292,0.0300308568403125,0.0502954294078937
0.000731730575823351,7.15326589628695e-10,0.00222909430047805
0.000230639347557016,2.65733094237664e-17,0.0010791139746354
0.0233501194514522,0.0209117643535137,0.0320971812542955
7.93361833641349e-05,1.30477061723024e-28,0.000534202461039449
0.0402834977155422,0.032076601870358,0.0507936497875021
0.00194818875048957,2.29532588491566e-06,0.00429147380125107
0.00650170184466149,0.000558380561415106,0.0110432202518986
0.0024375242926418,8.68421625455085e-06,0.00545882383222474
0.0245374541096282,0.0179388588294387,0.0316236697853545
0.113477790361147,0.0985568314790726,0.123090201328871
0.061371846776394,0.0122398743405938,0.0712895024544653
0.0257815610282,0.0180547647178173,0.0329514359480881
0.974130650777227,0.898710012435913,0.825600965065246
1.70941601943256,1.63949626684189,1.33957889334427
0.069949417043234,0.0551312826573849,0.0795382050545834
0.00594731535458456,0.000484282805700786,0.0100690713024196
